audio_path,species,duration_s,has_annotation
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_054451.wav,as,60.46476190476191,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_054612.wav,as,57.09786848072562,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_063919.wav,as,31.045079365079363,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_064159.wav,as,30.812879818594105,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_064245.wav,as,30.48780045351474,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_064416.wav,as,37.1287074829932,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_064633.wav,as,30.627120181405896,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_064702.wav,as,30.464580498866212,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_095609.wav,as,25.18204081632653,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_095646.wav,as,60.55764172335601,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_095750.wav,as,35.36399092970522,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_095824.wav,as,37.593106575963716,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_100327.wav,as,23.26639455782313,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_101710.wav,as,14.40798185941043,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_101723.wav,as,14.373151927437641,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240518_101812.wav,as,28.363174603174603,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_053121.wav,as,32.066757369614514,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_053152.wav,as,30.83609977324263,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_053236.wav,as,36.75718820861678,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_053314.wav,as,40.379501133786846,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_053352.wav,as,49.83002267573696,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_053441.wav,as,29.95374149659864,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_053512.wav,as,30.464580498866212,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_053543.wav,as,15.557369614512472,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_062344.wav,as,29.976961451247167,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_062412.wav,as,25.123990929705215,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_062439.wav,as,30.093061224489794,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_062508.wav,as,30.743219954648527,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_062545.wav,as,43.42131519274376,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_062630.wav,as,40.170521541950116,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_062729.wav,as,45.7665306122449,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_062851.wav,as,45.859410430839006,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_062954.wav,as,45.58077097505669,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_063038.wav,as,30.743219954648527,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_063109.wav,as,31.532698412698412,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_063141.wav,as,30.789659863945577,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_063211.wav,as,30.789659863945577,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_063243.wav,as,35.5265306122449,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_063318.wav,as,35.944489795918365,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_063354.wav,as,40.96,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_063436.wav,as,30.325260770975056,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_063544.wav,as,30.627120181405896,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240520_063729.wav,as,36.19990929705215,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_061958.wav,as,35.131791383219955,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062032.wav,as,45.836190476190474,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062118.wav,as,45.09315192743764,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062203.wav,as,35.99092970521542,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062239.wav,as,45.139591836734695,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062324.wav,as,35.851609977324266,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062400.wav,as,45.55755102040816,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062446.wav,as,40.216961451247165,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062526.wav,as,30.83609977324263,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062557.wav,as,45.09315192743764,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062642.wav,as,35.48009070294785,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062717.wav,as,34.92281179138322,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062754.wav,as,44.90739229024943,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062837.wav,as,35.294331065759636,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062913.wav,as,29.860861678004536,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_062946.wav,as,40.983219954648526,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_063024.wav,as,25.123990929705215,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_063051.wav,as,35.43365079365079,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_063126.wav,as,35.10857142857143,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_063209.wav,as,30.812879818594105,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_063237.wav,as,32.78657596371882,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_063318.wav,as,26.865487528344673,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_063347.wav,as,45.627210884353744,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_064508.wav,as,31.463038548752834,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_064537.wav,as,29.95374149659864,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_064646.wav,as,45.81297052154195,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_064729.wav,as,45.186031746031745,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_064814.wav,as,34.92281179138322,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240521_064849.wav,as,30.00018140589569,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_053557.wav,as,33.50639455782313,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_053635.wav,as,30.162721088435376,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_053716.wav,as,30.53424036281179,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_053758.wav,as,30.766439909297052,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_053827.wav,as,31.114739229024945,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_053902.wav,as,30.998639455782314,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_071357.wav,as,39.9847619047619,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_071437.wav,as,39.77578231292517,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_071528.wav,as,58.212426303854876,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_071623.wav,as,33.78503401360544,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_071702.wav,as,42.53895691609977,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_071743.wav,as,50.80526077097505,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_071833.wav,as,35.48009070294785,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_071921.wav,as,44.18757369614512,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_073918.wav,as,41.45922902494331,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_074030.wav,as,34.4584126984127,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_074110.wav,as,31.02185941043084,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_074205.wav,as,24.03265306122449,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_074323.wav,as,26.006349206349206,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240522_074351.wav,as,36.24634920634921,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120059.wav,as,30.127891156462585,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120128.wav,as,30.441360544217687,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120158.wav,as,30.72,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120229.wav,as,31.184399092970523,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120300.wav,as,32.391836734693875,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120333.wav,as,31.695238095238096,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120404.wav,as,33.645714285714284,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120437.wav,as,16.532607709750568,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120506.wav,as,38.40580498866213,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120542.wav,as,15.232290249433106,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120608.wav,as,31.880997732426305,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120638.wav,as,12.979954648526077,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120704.wav,as,12.213696145124716,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120715.wav,as,32.71691609977324,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240523_120747.wav,as,30.53424036281179,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240524_052541.wav,as,37.14031746031746,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240524_052617.wav,as,35.247891156462586,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240524_052652.wav,as,33.12326530612245,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240524_052726.wav,as,16.34684807256236,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240524_065350.wav,as,31.613968253968252,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240525_162031.wav,as,30.72,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240525_162101.wav,as,30.209160997732425,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240525_162131.wav,as,31.068299319727892,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240525_162202.wav,as,31.161179138321994,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240525_162233.wav,as,30.511020408163265,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240525_162312.wav,as,31.126349206349207,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240525_162341.wav,as,38.49868480725623,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240525_162420.wav,as,34.365532879818595,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240526_115400.wav,as,34.911201814058956,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240526_115434.wav,as,4.4117913832199545,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240526_115438.wav,as,27.329886621315193,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240526_115525.wav,as,32.496326530612244,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240526_115557.wav,as,31.114739229024945,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240526_115628.wav,as,32.71691609977324,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240526_115701.wav,as,31.857777777777777,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240526_115733.wav,as,14.814331065759637,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240526_115916.wav,as,34.795102040816325,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240526_115951.wav,as,36.17668934240363,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240530_110626.wav,as,12.236916099773243,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240530_110729.wav,as,17.19437641723356,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240530_110746.wav,as,30.30204081632653,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240530_110833.wav,as,14.152562358276644,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240530_110849.wav,as,32.97233560090703,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240530_110920.wav,as,11.633197278911565,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240530_110959.wav,as,30.406530612244897,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240530_111029.wav,as,20.572879818594103,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240530_111126.wav,as,41.412789115646255,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240531_070322.wav,as,30.928979591836736,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240531_070508.wav,as,29.466122448979593,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240531_070537.wav,as,38.66122448979592,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240531_070726.wav,as,28.328344671201815,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240531_070752.wav,as,14.349931972789115,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240531_071001.wav,as,33.45995464852608,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240601_052640.wav,as,30.360090702947847,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240601_052710.wav,as,30.975419501133786,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240601_052744.wav,as,32.298956916099776,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240601_052822.wav,as,34.4584126984127,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240601_052855.wav,as,32.04353741496599,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240602_080437.wav,as,30.15111111111111,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240602_080506.wav,as,13.25859410430839,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240602_080552.wav,as,15.27873015873016,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240602_080653.wav,as,31.32371882086168,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240602_080723.wav,as,26.610068027210886,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240602_081140.wav,as,27.225396825396825,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240602_081329.wav,as,19.87628117913832,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240602_081402.wav,as,40.333061224489796,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240602_081502.wav,as,34.50485260770975,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240602_081544.wav,as,32.69369614512472,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240602_081655.wav,as,40.820680272108845,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240603_053525.wav,as,48.29750566893424,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240603_053628.wav,as,48.11174603174603,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240603_053740.wav,as,56.726349206349205,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240603_053932.wav,as,40.12408163265306,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240603_054019.wav,as,31.37015873015873,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240603_160548.wav,as,36.07219954648526,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240603_160652.wav,as,34.411972789115644,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240603_161235.wav,as,31.892607709750568,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240603_161308.wav,as,31.683628117913834,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240604_080945.wav,as,30.476190476190474,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240604_081015.wav,as,38.49868480725623,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240604_081100.wav,as,33.18131519274377,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240604_081131.wav,as,30.580680272108843,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240604_081209.wav,as,34.59773242630386,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240604_081326.wav,as,31.43981859410431,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240604_081356.wav,as,31.846167800453514,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240605_052310.wav,as,30.731609977324265,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240605_052340.wav,as,31.045079365079363,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240605_052412.wav,as,31.579138321995465,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240605_052443.wav,as,33.57605442176871,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240605_052516.wav,as,33.41351473922902,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240605_052550.wav,as,21.989297052154196,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240607_052758.wav,as,31.660408163265306,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240607_052831.wav,as,25.704489795918366,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054351.wav,as,40.00798185941043,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054429.wav,as,30.743219954648527,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054459.wav,as,40.44916099773243,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054540.wav,as,35.71229024943311,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054615.wav,as,29.95374149659864,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054646.wav,as,30.696780045351474,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054716.wav,as,30.139501133786847,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054746.wav,as,30.093061224489794,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054818.wav,as,30.743219954648527,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054847.wav,as,32.36861678004535,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054919.wav,as,35.062131519274374,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_054954.wav,as,29.90730158730159,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_055024.wav,as,30.278820861678003,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240608_055055.wav,as,30.55746031746032,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240609_052316.wav,as,30.232380952380954,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240609_054542.wav,as,30.545850340136056,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240609_054610.wav,as,32.124807256235826,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240609_054643.wav,as,30.25560090702948,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240609_054713.wav,as,29.141043083900225,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070445.wav,as,30.30204081632653,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070514.wav,as,30.55746031746032,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070545.wav,as,34.690612244897956,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070620.wav,as,30.278820861678003,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070654.wav,as,31.32371882086168,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070722.wav,as,30.093061224489794,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070752.wav,as,30.418140589569163,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070823.wav,as,30.046621315192745,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070853.wav,as,30.232380952380954,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_070923.wav,as,30.37170068027211,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_071141.wav,as,30.394920634920634,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240611_071211.wav,as,45.139591836734695,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240613_123709.wav,as,31.045079365079363,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240613_123740.wav,as,30.511020408163265,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240613_123811.wav,as,30.789659863945577,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240613_123912.wav,as,30.67356009070295,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240613_124029.wav,as,30.67356009070295,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240613_124058.wav,as,30.511020408163265,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240613_124129.wav,as,30.83609977324263,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240614_124641.wav,as,19.853061224489796,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240615_053610.wav,as,30.26721088435374,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240615_053641.wav,as,30.313650793650794,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240615_053711.wav,as,30.894149659863945,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240615_054325.wav,as,30.429750566893425,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240615_054423.wav,as,30.48780045351474,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240618_054629.wav,as,30.627120181405896,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240618_054705.wav,as,30.975419501133786,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_053344.wav,as,31.892607709750568,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_054006.wav,as,29.930521541950114,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_054035.wav,as,32.17124716553288,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_054108.wav,as,30.046621315192745,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_054359.wav,as,29.756371882086167,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_073823.wav,as,30.68517006802721,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_073853.wav,as,30.67356009070295,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_073924.wav,as,31.381768707482994,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074005.wav,as,30.45297052154195,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074033.wav,as,30.139501133786847,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074103.wav,as,30.847709750566892,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074304.wav,as,28.978503401360545,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074339.wav,as,29.744761904761905,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074433.wav,as,27.248616780045353,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074544.wav,as,30.68517006802721,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074612.wav,as,30.383310657596372,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074650.wav,as,30.476190476190474,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074718.wav,as,39.32299319727891,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074757.wav,as,30.928979591836736,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_074901.wav,as,30.26721088435374,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_075030.wav,as,30.25560090702948,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_075105.wav,as,30.627120181405896,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240621_075244.wav,as,30.418140589569163,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_054108.wav,as,30.30204081632653,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_054135.wav,as,31.207619047619048,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_054207.wav,as,30.940589569161,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_054238.wav,as,30.905759637188208,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_061139.wav,as,30.812879818594105,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_061210.wav,as,29.58222222222222,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_061338.wav,as,30.545850340136056,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_061425.wav,as,30.580680272108843,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_061512.wav,as,25.913469387755104,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_061547.wav,as,23.81206349206349,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_061756.wav,as,25.309750566893424,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_061822.wav,as,26.424308390022677,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_062220.wav,as,39.450702947845805,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240622_064055.wav,as,31.764897959183674,True
/home/fcandia/tesis-primate/data/raw/howler_monkey__AS/20240628_080134.wav,as,30.87092970521542,True
