split,grabación,clase,score,inicio,fin,f mín (Hz),f máx (Hz),duración (s),banda (Hz),compatible,hueco a su clase (s),raw_estado,raw_clase,raw_call
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240508_082937.wav,lw/cs,0.6554357409477234,2.7607148,2.9957879,8284.264818828764,11240.220080434186,0.23507309,2955.9552616054225,True,0.0,limpia,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240508_082937.wav,lw/cs,0.5832678079605103,21.0,21.21434,7892.1139226894575,10713.075573225944,0.2143398,2820.9616505364866,True,0.0,limpia,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240508_082937.wav,lw/cs,0.2511195242404938,22.360346,22.5,7852.1603072868165,8888.41381478699,0.1396544,1036.2535075001742,False,0.0,limpia,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240508_082937.wav,lw/cs,0.45621269941329956,33.002335,33.15472,7886.200095080726,10281.859027154378,0.15238406,2395.658932073652,False,0.0,limpia,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240508_082937.wav,lw/cs,0.31308412551879883,34.33248,34.5,7694.1588744651135,9182.058633202148,0.16751897,1487.899758737035,False,0.0,limpia,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240508_082937.wav,lw/cs,0.28820016980171204,45.002872,45.16554,8224.290238802889,11214.02567199629,0.16266483,2989.735433193402,False,0.0,limpia,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240508_082937.wav,lw/cs,0.18990781903266907,46.369587,46.5,7779.657210042883,10121.213936120435,0.13041437,2341.5567260775524,False,0.0,limpia,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240508_083150.wav,lw/cs,0.5124026536941528,3.0004654,3.174101,8225.430504187287,10431.166595827199,0.17363578,2205.736091639912,False,0.0,limpia,lw/cs,CS
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154804.wav,lw/trino,0.7622243165969849,23.33031,23.941952,4876.867636923286,8787.820087146372,0.61164165,3910.952450223086,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154804.wav,lw/trino,0.8032621741294861,23.33391,23.921045,4869.49419094149,8759.415187391498,0.58713484,3889.920996450008,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154804.wav,as/bc,0.16618984937667847,29.93771,30.0,26.168918465785175,595.2873892854349,0.062291265,569.1184708196497,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154846.wav,lw/vc,0.15549060702323914,1.5228167,1.7919252,4436.592419068798,6624.925574335387,0.26910853,2188.3331552665886,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154846.wav,lw/trino,0.46166640520095825,5.451853,5.6451426,5011.386472057582,9287.650764437876,0.19328928,4276.264292380294,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154846.wav,lw/trino,0.30014026165008545,5.4544725,5.642365,5080.158182458144,9203.466139199318,0.18789232,4123.307956741173,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154846.wav,lw/vc,0.11524222791194916,6.2711506,6.5326777,3869.298871804143,6903.876172744912,0.2615269,3034.577300940769,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154846.wav,lw/trino,0.12407359480857849,8.792422,9.35704,4581.803823836957,8664.193988221627,0.56461823,4082.3901643846693,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154846.wav,lw/trino,0.6393221020698547,9.833157,10.4848795,4905.192546919217,8709.002203700938,0.6517235,3803.809656781721,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154846.wav,lw/trino,0.1875147968530655,9.833906,10.617949,4953.26575648537,8637.802823741196,0.7840415,3684.5370672558265,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154846.wav,lw/trino,0.12496700137853622,28.337725,28.5,5036.408223738267,10878.605975494156,0.16227472,5842.197751755889,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154915.wav,sb/ppc,0.6824679374694824,4.9564943,5.205927,8572.113672998796,10959.99379733219,0.24943256,2387.8801243333946,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154915.wav,sb/ppc,0.1375974714756012,15.006305,15.133017,5882.193861692729,9396.225006319704,0.1267114,3514.031144626975,True,inf,sin clase,lw/aa,AA
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154915.wav,sb/pcc,0.12476812303066254,16.806791,17.756458,5959.565844280867,9555.483503219735,0.94966507,3595.917658938868,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_154915.wav,sb/pcc,0.202002614736557,20.976828,22.367268,6933.065904627076,12379.837636238459,1.3904393,5446.771731611383,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155052.wav,lw/vc,0.6946078538894653,20.002552,20.448399,5705.183492762228,8309.321829035183,0.44584715,2604.1383362729557,False,inf,sin clase,lw/phc,PHC
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155052.wav,lw/vc,0.6479504704475403,20.00646,20.450605,5736.510872174734,8303.233651229286,0.4441452,2566.722779054552,False,inf,sin clase,lw/phc,PHC
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155126.wav,sb/ppc,0.11814761161804199,13.24648,13.456171,6797.363606720866,10846.818247135097,0.20969081,4049.454640414231,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155126.wav,sb/ppc,0.1500142216682434,13.249853,13.44482,6741.424679001008,10692.613961144543,0.19496727,3951.189282143535,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155126.wav,sb/ppc,0.1282426416873932,15.355739,15.438784,6028.047442145008,10207.962436146028,0.083045304,4179.91499400102,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155126.wav,sb/ppc,0.14619004726409912,15.356863,15.437322,6073.037063938753,10198.766550208104,0.08045876,4125.729486269351,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155210.wav,sb/ppc,0.12629185616970062,1.7366891,1.8967891,7056.864974030049,11517.688627255184,0.16009998,4460.823653225135,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155210.wav,sb/ppc,0.36689475178718567,2.1647964,2.4023218,7039.607935452903,10943.360157523142,0.2375257,3903.7522220702394,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155210.wav,sb/ppc,0.20198164880275726,3.2347863,3.452682,7055.708317013812,10645.888987391456,0.21789582,3590.1806703776438,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155210.wav,sb/ppc,0.4825417399406433,6.437258,6.6294127,6599.878002316763,10407.801141554208,0.1921547,3807.923139237445,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155210.wav,lw/ta,0.3841424882411957,24.699358,25.061756,1801.7153495029283,7840.428541899752,0.36239827,6038.7131923968245,True,0.5122451782226562,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155210.wav,lw/ta,0.12859629094600677,26.779343,26.999178,2562.342523962884,8115.715768528368,0.21983528,5553.373244565484,True,0.8896846771240234,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155210.wav,lw/trino,0.19197368621826172,27.479786,27.727127,3526.9041435681484,9479.407012811915,0.24734053,5952.502869243766,True,2.3350257873535156,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155210.wav,sb/ppc,0.11182703077793121,28.369932,28.454243,5140.047688023473,10005.735971557708,0.08430952,4865.688283534235,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155210.wav,lw/ta,0.4451436698436737,28.485106,28.782417,1987.0082711670882,6478.226201501297,0.29731286,4491.217930334208,True,2.595447540283203,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155210.wav,lw/ta,0.1695137321949005,28.501657,28.804964,1955.415403052017,7453.672225836206,0.30330652,5498.256822784189,True,2.61199951171875,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155246.wav,lw/trino,0.14747728407382965,17.872993,17.996267,5695.897680224026,10689.73130218509,0.12327433,4993.833621961064,False,1.6728343963623047,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155246.wav,sb/ppc,0.11959673464298248,17.874435,18.0088,5733.054506419869,10723.003393526014,0.13436615,4989.948887106146,True,inf,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155329.wav,lw/vc,0.43703940510749817,12.55193,12.750745,8634.76705185536,12758.417417742732,0.19881445,4123.650365887372,False,inf,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_155329.wav,lw/vc,0.1225876584649086,25.114532,25.363743,7746.636625799445,12004.029267338266,0.24921012,4257.392641538821,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_160835.wav,lw/trino,0.4002682864665985,3.9377754,4.244032,5219.055305868361,9288.194434186145,0.30625677,4069.1391283177845,True,0.7408719062805176,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_160835.wav,lw/trino,0.23670442402362823,4.0119004,4.248327,5392.497137165109,9339.000768918915,0.23642635,3946.503631753806,True,0.8149969577789307,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_160835.wav,sb/ppc,0.4999580383300781,8.111642,8.338011,6619.892955434165,9082.902484065422,0.22636914,2463.009528631257,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_160835.wav,lw/trino,0.6005114316940308,13.752088,14.105104,5516.025827134789,8962.58585389497,0.35301661,3446.5600267601812,True,10.555184364318848,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_160835.wav,lw/vc,0.8551387786865234,15.76876,16.18188,4636.982501318787,8141.980707015135,0.41312206,3504.998205696347,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_160835.wav,sb/ppc,0.3917379081249237,22.859474,23.025597,6830.567085233435,10774.867375522965,0.1661236,3944.3002902895296,True,inf,sin clase,lw/aa,AA
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_160835.wav,sb/ppc,0.4382544755935669,25.112398,25.246386,7408.902118079858,11012.257747462874,0.13398778,3603.355629383016,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240514_160835.wav,lw/trino,0.6071012020111084,25.993135,26.362339,6602.835501270662,11619.012154470784,0.3692041,5016.176653200122,True,22.796232223510742,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070305.wav,lw/vc,0.15899105370044708,1.5853131,2.0760288,6269.928928737268,8369.936784878942,0.4907156,2100.007856141675,False,1.074018955230713,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070305.wav,lw/ta,0.2680288851261139,3.0786731,3.6029234,2070.587357274102,5299.385636512107,0.5242504,3228.7982792380053,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070305.wav,lw/trino,0.1676480770111084,15.3531685,16.372015,6514.639953287095,9174.256984198333,1.0188468,2659.6170309112385,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070305.wav,lw/ta,0.149124875664711,17.694836,17.964394,2899.5916712913604,5680.119225340249,0.26955843,2780.5275540488883,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070305.wav,sm/cc,0.4610964059829712,18.726131,18.831251,1656.3739204653143,4900.307226781471,0.10512042,3243.933306316157,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070305.wav,lw/cs,0.11603347957134247,20.598991,20.763142,7747.190106967582,8866.43750457217,0.16414833,1119.2473976045876,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070305.wav,lw/cs,0.5235626101493835,20.882732,21.0,7316.059663854986,8325.122907747378,0.11726689,1009.0632438923922,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070305.wav,lw/cs,0.1716126799583435,24.264912,24.432758,6447.636191153476,7938.520901384747,0.16784692,1490.8847102312711,False,inf,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070335.wav,lw/vc,0.8094592690467834,0.31728297,0.73480976,4947.1506118696125,7819.2896077425385,0.41752678,2872.138995872926,True,7.149320125579834,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070335.wav,lw/vc,0.7467672824859619,1.3693807,1.8548441,6154.369820651006,8761.914247738645,0.48546338,2607.5444270876387,False,6.029285907745361,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070335.wav,lw/vc,0.11183769255876541,4.368607,4.8334837,5978.570034119517,8514.408929355823,0.46487653,2535.8388952363057,False,3.0506463050842285,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070335.wav,lw/trino,0.41765090823173523,8.86972,9.0,6388.31708645763,10538.96374778387,0.1302799,4150.64666132624,False,inf,sin clase,lw/aa,AA
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070335.wav,lw/trino,0.13647739589214325,8.870003,9.113708,6490.960548352278,10746.154882025035,0.2437048,4255.194333672757,True,inf,sin clase,lw/aa,AA
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070335.wav,lw/trino,0.1173236072063446,11.891494,12.095206,6234.95825488517,10494.666976679884,0.20371234,4259.708721794714,True,inf,sin clase,lw/aa,AA
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070335.wav,lw/trino,0.12580476701259613,12.510052,12.918897,6908.875848950848,11699.683822793682,0.40884447,4790.807973842834,True,inf,sin fila,,
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070335.wav,lw/cs,0.16671156883239746,21.003866,21.130339,8138.639530314899,11058.74268875504,0.1264719,2920.10315844014,False,0.0,limpia,lw/cs,CS
test,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070335.wav,lw/cs,0.17569699883460999,22.431559,22.5,8441.436807608181,10875.975851656498,0.06844175,2434.539044048317,False,0.0,limpia,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/vc,0.6617439389228821,1.5086361,1.9714351,4925.051464521433,8009.145572853937,0.46279898,3084.0941083325033,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/cs,0.6002613306045532,7.5017414,7.7176814,8059.777147773767,10935.30796176561,0.21594027,2875.5308139918425,True,0.0,en revisión,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/cs,0.5416304469108582,9.0,9.26011,7456.400959321751,10201.444337046449,0.2601096,2745.043377724698,True,0.0,limpia,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/vc,0.3954499065876007,9.724246,10.16609,4865.88372163164,7880.36436097468,0.44184387,3014.48063934304,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/vc,0.26815950870513916,9.725172,10.152397,4904.520203031883,7824.444673042683,0.42722547,2919.9244700107993,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/cs,0.1617736518383026,19.359032,19.499664,8044.868130938318,11129.462578975723,0.1406318,3084.5944480374046,False,0.0,limpia,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/cs,0.7212092876434326,20.685184,20.998152,7977.770987825528,10565.724016039288,0.3129673,2587.9530282137603,True,0.0,limpia,lw/cs,CS
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/ta,0.16566374897956848,24.002422,24.168465,1096.5173792063908,6106.892006380191,0.1660425,5010.3746271738,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/ta,0.51866215467453,24.322058,24.631903,2841.232697517769,5516.025827134789,0.30984467,2674.7931296170204,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/ta,0.4518829584121704,24.325289,24.637226,2854.806688555984,5505.965038764641,0.31193733,2651.158350208657,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/ta,0.23103486001491547,24.763485,25.09889,2638.8503722136834,5476.773404940941,0.33540523,2837.9230327272576,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070405.wav,lw/ta,0.6937457323074341,24.765676,25.095844,2732.016663080678,5503.121733334643,0.3301676,2771.105070253965,False,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070436.wav,lw/trino,0.2182401865720749,6.2994337,6.9585934,5851.173312776207,8201.862906234908,0.65915966,2350.689593458701,False,0.5259475708007812,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070436.wav,lw/trino,0.4305155873298645,7.540326,8.250065,6284.42244077884,8551.544503968978,0.70973843,2267.1220631901388,False,0.49351978302001953,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070436.wav,lw/trino,0.17697075009346008,9.757322,10.324175,6031.2433491096335,8278.586392391924,0.5668534,2247.3430432822906,False,0.43088436126708984,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070436.wav,lw/trino,0.21331645548343658,9.767593,10.29118,6049.451041486957,8260.319164694933,0.5235872,2210.8681232079753,False,0.44115543365478516,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070436.wav,lw/trino,0.4093925952911377,11.810619,12.0,6061.519172643601,8909.583911561125,0.18938005,2848.0647389175238,False,2.4841814041137695,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070436.wav,lw/sqc,0.5708285570144653,22.647295,23.10495,6439.904584175762,9273.798204360124,0.45765442,2833.8936201843626,False,1.0858573913574219,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070436.wav,lw/cs,0.2981356084346771,22.654993,23.083109,6768.652929252895,8393.502926295912,0.4281156,1624.8499970430175,True,2.9527664184570312,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070436.wav,lw/sqc,0.4075252115726471,22.655975,23.10066,6420.2150461234105,8995.51139613911,0.4446845,2575.2963500157,False,1.0945377349853516,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070436.wav,lw/trino,0.17101852595806122,24.72952,25.5,6070.066057745978,11329.087964358883,0.7704792,5259.021906612906,True,0.6830883026123047,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070436.wav,lw/cs,0.6997541785240173,27.00332,27.316908,8059.523448042466,11023.440306424607,0.31358832,2963.916858382141,True,0.0,limpia,lw/cs,CS
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/cs,0.4423362910747528,3.5186014,3.8698602,7411.409265169478,8579.327111981263,0.35125852,1167.9178468117852,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/cs,0.382217139005661,3.5197554,3.8706236,7419.712535373925,8577.148771008631,0.35086825,1157.4362356347065,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/cs,0.2059297114610672,3.9259152,4.3634944,7233.175682546968,8763.8793691346,0.43757915,1530.7036865876316,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/cs,0.21785090863704681,3.9274917,4.3400607,7256.423902916688,8770.54554926479,0.4125688,1514.1216463481023,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/trino,0.7472715973854065,6.9104176,7.5944414,5425.02847161959,9497.672897016733,0.6840239,4072.644425397143,True,0.44587230682373047,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/trino,0.6959268450737,10.50177,11.132971,6415.787857201699,9835.385973597738,0.6312001,3419.5981163960396,True,0.04303169250488281,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/cs,0.21594791114330292,16.635519,16.925829,6156.952454241329,8032.409225789378,0.29031003,1875.456771548049,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/cs,0.6881607174873352,16.966604,17.301199,7072.3147363498365,8454.836571002306,0.33459467,1382.5218346524698,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/cs,0.6013258695602417,17.435522,17.71462,6989.641435597051,8164.939989734488,0.27909958,1175.2985541374373,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/cs,0.11461390554904938,18.069294,18.308487,5795.6847892698715,6630.294403214419,0.23919296,834.6096139445472,False,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/vc,0.11933335661888123,22.29536,22.498867,4987.394352110901,8968.911361431608,0.20350492,3981.517009320707,False,3.431385040283203,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/trino,0.1951799839735031,22.300976,22.994358,6562.000241556872,8972.496858921879,0.6933825,2410.4966173650064,False,0.6884346008300781,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/vc,0.787412703037262,23.036402,23.319778,4976.720938397753,8136.495668592414,0.28337646,3159.774730194661,True,2.6104736328125,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/vc,0.24680280685424805,27.105326,27.608583,5987.649427680175,8496.517601166417,0.50325835,2508.868173486242,False,0.7445697784423828,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070507.wav,lw/vc,0.4825288653373718,28.809708,29.248476,5385.850621867288,8233.680683573419,0.43876898,2847.8300617061304,True,2.4489517211914062,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070537.wav,lw/cs,0.29734379053115845,1.8421522,2.2341948,6781.771870629307,8879.248102733874,0.3920424,2097.4762321045673,True,0.15386414527893066,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070537.wav,lw/cs,0.4034481942653656,1.8433048,2.2292657,6789.652140128393,8933.83780943315,0.38596076,2144.1856693047566,True,0.15879321098327637,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070537.wav,lw/cs,0.32608258724212646,2.969439,3.1999946,7045.746863915905,8134.717075669365,0.23055553,1088.9702117534598,True,0.0,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070537.wav,lw/cs,0.632719099521637,3.0,3.2288198,8489.147694159128,10527.53067248406,0.22881992,2038.3829783249312,True,0.0,limpia,lw/cs,CS
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070537.wav,lw/cs,0.19911737740039825,4.2610006,4.445011,7335.017377019192,8461.18533296732,0.18401098,1126.1679559481272,False,0.07324504852294922,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070537.wav,lw/cs,0.1380850374698639,4.365179,4.499831,6855.040449781241,11870.343687401662,0.1346519,5015.303237620422,False,0.17742347717285156,limpia,lw/trino,TR
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070537.wav,lw/cs,0.4202972650527954,16.293526,16.495552,8220.742049227034,11182.552044408896,0.20202756,2961.809995181862,True,0.0,limpia,lw/cs,CS
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070537.wav,lw/vc,0.529628336429596,18.576294,18.893497,5152.4609574899905,8280.657734999373,0.31720448,3128.1967775093826,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/weddells_saddleBack_tamarin__LW/20240520_070537.wav,lw/vc,0.520927369594574,18.579271,18.89555,5166.769381495768,8202.03295838378,0.31627858,3035.263576888011,True,inf,sin fila,,
